,YER,PCR,GCR,ITR,XTR,MTR,YED,PCD,GCD,ITD,XTD,MTD,YFD,YIN,WIN,GON,TIN,YFN,HICP,HEX,HEG,HICPSYA,HEXSYA,HEGSYA,HEGWEI,CAN_YEN,NFN_YEN,LFN,LNN,UNN,URX,LEN,STN,LTN,COMPR,POILU,PCOMU,YWD,YWDX,YWR,YWRX,LPROD,ULC,WRN,SAX,EEN,EXR
2007Q3,1881234.844,1027482.699,350977.9999,446335.5575,844542.2598,794087.8567,1.257189761,1.266104407,1.309208692,1.231383116,1.118277569,1.141773032,1.11594427,2365069.184,1086308.686,1013044.558,265715.9396,2099353.244,124.2001238,121.2158234,156.3460694,88.77333333,89.49,83.06666667,96.87,0.007856623,-0.008111013,165420.4013,153084.7302,12335.67103,0.074571643,129697.2113,4.493738462,4.477209769,98.29714364,75.0433,147.3616107,1.172990609,1.143347116,138.4608756,41234.13676,12.2888471,0.577444485,7.096126989,0.1236,0.886269255,0.727892505
2007Q4,1890917.391,1032111.85,353885.1792,454652.0919,849525.3258,804524.5849,1.266240673,1.278295534,1.326281268,1.242009345,1.124447256,1.156412596,1.123391289,2394356.51,1102593.52,1021646.605,270116.3847,2124240.126,125.7794339,122.5416002,160.8632913,89.64,90.17,85.46666667,96.87,-0.001395812,-0.011788607,165802.9688,153650.2617,12152.70704,0.073296076,130398.8368,4.718390625,4.344785303,110.2509181,89.0067,151.9922653,1.177174083,1.139307579,139.2863942,41531.17476,12.30663306,0.583099783,7.175995068,0.1269,0.867755366,0.690317967
2008Q1,1901403.601,1033030.689,355721.5933,451041.1404,859679.9616,803050.6067,1.271572662,1.286336604,1.326931223,1.24774237,1.137926934,1.176740814,1.13192234,2417772.839,1119228.56,1033012.653,265531.6259,2152241.213,126.6017966,122.9669348,166.4031621,90.55666667,90.85333333,88.41,98.8,-0.001347225,-0.015108054,166477.804,154319.1141,12158.68991,0.073034901,130997.6985,4.476274194,4.1498106,122.1399819,96.6733,173.454197,1.183472942,1.141513685,138.945834,41529.68136,12.32124492,0.588632818,7.252689121,0.1249,0.854277262,0.667733604
2008Q2,1894334.205,1029987.411,359518.6159,445232.0285,859040.7583,801698.2428,1.278622666,1.298771677,1.343641601,1.257181496,1.14408176,1.190727656,1.139901228,2422138.652,1128303.265,1031050.622,262784.7657,2159353.886,128.6904108,124.4058325,176.2594893,91.58666667,91.4,93.64666667,98.8,-0.000639159,-0.01228531,166619.181,154276.7805,12342.40054,0.074075508,131075.0925,4.859265625,4.500410262,143.2083632,122.477,181.0669316,1.185919295,1.135591133,139.1612607,41405.90862,12.27880307,0.595619961,7.3135002,0.1284,0.834315634,0.640117782
2008Q3,1883494.9,1026040.799,359074.825,437965.8913,848726.3802,794991.8834,1.281374029,1.305858877,1.345455077,1.266253614,1.154589191,1.209857115,1.143090211,2413461.449,1134414.31,1018590.273,260456.8664,2153004.582,129.064212,124.5008541,179.9046364,92.24,91.90333333,95.58333333,98.8,-0.00573698,-0.013238122,166700.324,154078.9735,12621.35054,0.075712813,130927.703,4.981727273,4.60977547,134.2057237,115.603,167.8703278,1.192190135,1.153093458,138.0392255,41161.00666,12.2242176,0.602292212,7.362551061,0.1251,0.853157182,0.664441793
2008Q4,1851601.592,1023057.234,362155.0993,426031.9985,796489.8398,757546.2928,1.287086445,1.29852939,1.353603922,1.260764979,1.137623562,1.165829969,1.146803885,2383171.31,1134123.707,989300.1918,259747.4115,2123423.899,128.7324635,125.4284454,164.6088211,91.74333333,92.29,87.45666667,98.8,-0.009083811,-0.018707726,166885.0722,153441.0981,13443.97402,0.080558278,130357.2455,4.242375,4.165450939,76.45378514,55.8867,122.3305082,1.199660725,1.151389769,135.0234495,40499.93955,12.06718157,0.612509576,7.391264274,0.1346,0.874491025,0.758753226
2009Q1,1796588.585,1016677.052,365639.8213,400024.3353,727744.1205,700990.7664,1.290530175,1.285258155,1.360091522,1.261346288,1.1094732,1.117557182,1.153467808,2318551.781,1125779.736,946527.3609,246244.6842,2072307.097,127.8820657,125.1569552,156.7162306,91.51,92.50666667,83.26333333,95.95,0.001798048,-0.008559854,167389.3162,152299.8948,15089.42138,0.090145666,129438.5478,2.006793651,4.144320371,64.88627421,44.9805,112.4205423,1.200374092,1.113629311,132.2373261,39582.66154,11.79638756,0.626620778,7.391861549,0.1415,0.843517501,0.767541989
2009Q2,1792073.055,1017368.326,367217.6488,389877.5606,723715.9722,684667.9919,1.290086849,1.285815142,1.365310896,1.25036037,1.098882334,1.099525242,1.154198175,2311929.881,1122748.857,945658.5924,243522.4317,2068407.449,128.9567442,126.2202916,157.8455361,91.74333333,92.70333333,83.86333333,95.95,0.009605036,-0.008764447,167225.5178,151210.7717,16014.7461,0.095767358,128433.8192,1.307967742,4.183274708,79.1375485,59.1257,122.5439962,1.198689098,1.105486571,132.7200675,39387.65926,11.8514907,0.626508419,7.425058704,0.1397,0.837671304,0.733574151
2009Q3,1797688.53,1016274.756,369421.1517,386743.3436,741901.7153,702944.7661,1.291631763,1.287624815,1.375991311,1.251088954,1.099614633,1.104680699,1.158004042,2321951.605,1127068.444,954662.1396,240221.0215,2081730.584,128.5969605,125.7316094,159.0375808,91.90333333,92.80666667,84.49666667,95.95,0.010315157,-0.006600125,167158.8014,150627.3772,16531.42413,0.098896522,127946.6299,0.870909091,3.952454432,88.11991046,68.3694,128.9414248,1.199951109,1.103098759,133.0909029,39506.57075,11.93467326,0.626954239,7.482493986,0.1416,0.829192011,0.699151802
2009Q4,1807707.596,1020252.714,368676.5323,387628.2828,759850.3797,715372.6375,1.294728151,1.29214753,1.373474693,1.253155628,1.103986911,1.11157022,1.15653317,2340489.913,1130256.603,960417.1923,249816.1171,2090673.796,129.2838202,126.4374837,159.489303,92.11,93.00666667,84.73666667,95.95,0.010784935,-0.007876949,167158.2664,150297.6822,16860.58421,0.100865991,127680.7707,0.722,3.838133809,95.96302283,74.9668,138.9812904,1.199660049,1.101444018,134.5147671,39779.11817,12.0275148,0.625243046,7.520119984,0.1389,0.819577715,0.676616045
2010Q1,1815278.229,1021571.329,370462.2898,383640.4042,778397.6032,735666.0238,1.294753972,1.297433872,1.374421012,1.25907892,1.115623228,1.134707405,1.157941428,2350338.697,1132801.432,969184.4317,248352.8333,2101985.864,129.2978378,126.043823,164.2700295,92.56333333,93.22,87.27666667,95.95,0.007419422,-0.00689033,167331.6435,150249.2074,17082.43613,0.102087303,127665.6767,0.66131746,4.062004447,99.26568485,76.6533,146.2855987,1.2038854,1.132120131,135.2202821,39987.7924,12.08178239,0.624037359,7.539483582,0.1326,0.860806747,0.723113935
2010Q2,1832008.231,1023918.396,369880.4496,391346.8367,816407.3587,769165.4253,1.298139706,1.305668933,1.378306249,1.263676147,1.133776188,1.164622636,1.158580829,2378202.626,1139597.815,982931.7999,255673.0106,2122529.615,131.0126508,127.3605502,170.7196185,93.18333333,93.51,90.70333333,95.95,0.008307325,-0.004238182,167366.8264,150136.5426,17230.28374,0.102949217,127557.934,0.687587302,3.842996987,103.922483,78.6726,157.7751247,1.207622417,1.171316326,136.5648881,40360.95698,12.20228066,0.622048414,7.590409337,0.1307,0.913035087,0.786936357
2010Q3,1840303.303,1025512.775,370780.7183,390461.4188,831480.3172,777058.1925,1.302661268,1.311594737,1.379619931,1.267753314,1.143708264,1.176748353,1.161485919,2397291.834,1143591.484,993894.8897,259805.4597,2137486.374,130.8070602,127.1388333,170.7321664,93.47,93.83,90.71,95.95,0.008305331,-0.006948949,167224.2255,150191.6054,17032.62009,0.10185498,127665.2243,0.874939394,3.512732039,104.5261535,76.4052,167.2545908,1.205611489,1.177620991,137.8814137,40559.10514,12.25303703,0.621414678,7.614217059,0.1301,0.915124762,0.774569703
2010Q4,1851422.028,1030158.477,370805.1241,391013.3854,850040.4467,792151.5909,1.305655422,1.318848203,1.382918329,1.273715028,1.151162702,1.188477848,1.163502917,2417319.21,1150759.729,1003375.2,263184.2806,2154134.929,131.9051012,128.0347507,174.1890959,93.97,94.17333333,92.54666667,95.95,0.010033621,-0.005305785,167470.979,150474.509,16996.46995,0.101489046,127876.0891,1.020833333,3.716625395,116.8929157,86.7949,182.6960542,1.210108022,1.174210724,138.1222299,40675.51694,12.30389147,0.62155452,7.647539353,0.1234,0.897115587,0.736230811
2011Q1,1866869.905,1029093.728,369791.2168,396653.1069,866570.1046,804516.7986,1.307437153,1.327938161,1.385124111,1.281312789,1.167298656,1.22194879,1.163744568,2440815.074,1159015.428,1013544.283,268255.363,2172559.711,132.5031832,127.7587358,185.1433591,94.94333333,94.58666667,98.36666667,103.92,0.004423082,-0.007240149,167340.2086,150542.2092,16797.99933,0.100382326,127891.7061,1.09584375,4.303056923,137.6803883,104.897,207.0311067,1.220017036,1.190442444,137.5462055,40808.40177,12.40097322,0.620833527,7.698939943,0.1263,0.900781741,0.730999997
2011Q2,1866947.819,1024484.777,370385.665,396078.4674,871840.4414,805572.2466,1.310934806,1.337125877,1.389232918,1.283552385,1.174340442,1.233052253,1.166973864,2447446.877,1167039.333,1011639.977,268767.5671,2178679.309,134.6291775,129.6229681,190.3444382,95.63666667,95.03666667,101.13,103.92,0.008607739,-0.003864367,167417.2449,150666.3436,16750.90128,0.100054814,128023.8948,1.415936508,4.462972245,148.8521698,117.122,213.2702138,1.217070663,1.182626296,138.0536924,40793.28867,12.39127315,0.625105491,7.745852886,0.127,0.878887944,0.694897139
2011Q3,1867091.204,1025703.798,370066.6729,394525.3557,879349.9967,807275.3837,1.315032837,1.340883807,1.391732708,1.289472409,1.178118116,1.234671841,1.170556849,2455286.244,1169525.6,1016010.798,269749.8465,2185536.397,134.3488266,129.2474067,191.2290608,96.06,95.45333333,101.6,103.92,0.008543422,-0.007445743,167615.7727,150421.8345,17193.9382,0.102579476,127939.844,1.561363636,4.272543208,142.5937211,112.473,203.5535062,1.218333088,1.188556917,138.8292802,40799.01278,12.41236826,0.626389111,7.77497232,0.1218,0.887254258,0.707862855
2011Q4,1861648.27,1019956.106,370330.023,393803.4004,880240.3609,796344.442,1.320013442,1.348617156,1.39428811,1.292442754,1.184089384,1.24341728,1.174922796,2457400.741,1173250.571,1014042.419,270107.7504,2187292.991,135.7879613,130.5550842,194.1527072,96.65,95.94,103.1533333,103.92,0.015482705,-0.005716453,168066.6151,150244.2494,17822.36576,0.106043462,127726.4266,1.495375,4.187944532,133.491083,109.314,180.1428219,1.222462168,1.195689877,139.850336,40702.30245,12.39081215,0.630221396,7.808954926,0.1278,0.893857753,0.741754644
2012Q1,1858824.302,1018526.194,369408.2839,387151.2714,888895.701,796911.9005,1.324452729,1.356195634,1.397101412,1.299249185,1.195911128,1.26367604,1.173720307,2461924.92,1176089.161,1005650.669,280185.0905,2181739.83,136.0636397,130.202147,202.020202,97.51333333,96.41666667,107.3333333,110.17,0.011259582,-0.011487572,168638.2208,150198.7589,18439.46197,0.109343314,127580.3049,1.042907692,3.642317401,141.3551179,118.542,184.064683,1.225711878,1.21952034,141.031938,40726.65786,12.3757634,0.632705931,7.830218906,0.1233,0.921950869,0.762879459
2012Q2,1852396.557,1013831.601,368954.2464,385052.9785,895694.1062,795319.8188,1.327682266,1.361544524,1.402057126,1.300989363,1.196041969,1.264710307,1.178556303,2459394.059,1180212.325,1002941.313,276240.4211,2183153.638,137.9419907,132.0573297,204.046678,98.01,96.84333333,108.41,110.17,0.025178707,-0.001428891,169123.3374,150025.2993,19098.03806,0.11292373,127430.7664,0.694290323,3.440174326,131.8580899,108.901,175.6787162,1.226382113,1.223112131,141.2133164,40540.27261,12.34722787,0.63712725,7.866755343,0.1253,0.929720981,0.780383672
2012Q3,1849774.773,1011521.502,368779.2827,380738.8773,903396.9237,795781.822,1.332181238,1.365208782,1.404396851,1.303401101,1.203516415,1.267351297,1.181816334,2464235.247,1180877.075,1005216.967,278141.2055,2186094.042,137.7691077,131.6681938,206.5499718,98.48666667,97.22666667,109.74,110.17,0.028083406,-0.003860744,169229.9898,149719.091,19510.8987,0.115292205,127115.8069,0.361630769,2.908033584,132.4087621,109.954,174.9747023,1.234581341,1.241163059,141.3965028,40415.32993,12.3549693,0.638389653,7.88728456,0.1235,0.949736483,0.799843477
2012Q4,1842007.435,1006471.656,368713.0764,376393.9709,900713.5537,790046.5565,1.336530548,1.371641878,1.397844303,1.305413731,1.203985219,1.266087748,1.185100599,2461899.208,1179778.357,1003185.759,278935.0923,2182964.115,138.9185464,132.9215733,206.3554803,98.89,97.68333333,109.6366667,110.17,0.032509482,-0.001682633,169335.4214,149324.1189,20011.30253,0.118175526,126828.448,0.19578125,2.220093233,132.3212719,110.442,173.5292832,1.238474695,1.23286962,141.5432385,40301.64712,12.33563237,0.640485122,7.900789003,0.1191,0.929972709,0.771192118
2013Q1,1835847.83,1003604.341,369275.6345,368767.4428,902027.7328,792719.9435,1.341937215,1.374918356,1.414273794,1.304830964,1.20048914,1.259605141,1.189563573,2463592.526,1183650.398,1000207.307,279734.8202,2183857.705,138.5867978,132.4193165,208.3443127,99.3,98.02666667,110.6933333,109.97,0.028435756,-0.005807075,169319.6625,148933.0734,20386.58915,0.120402964,126564.5628,0.211225806,2.745954343,134.7466419,112.875,175.7511727,1.239967749,1.220467528,142.8435748,40369.41208,12.32666317,0.644743196,7.94753221,0.1242,0.908748452,0.757214915
2013Q2,1844814.49,1005808.982,369908.0566,372485.4863,912802.2816,802197.869,1.346058238,1.37667449,1.415342463,1.303867024,1.193637915,1.246920469,1.192485516,2483227.742,1187644.283,1012270.276,283313.1833,2199914.559,139.8717395,134.0935057,204.6176046,99.42333333,98.38333333,108.7133333,109.97,0.032179106,-0.003773484,169205.4869,148772.0317,20433.45526,0.120761186,126376.7909,0.206650794,2.861203776,124.1139382,103.004,164.1611008,1.241848865,1.215655236,143.3455342,40561.64167,12.40027759,0.643774368,7.982980871,0.1228,0.907731526,0.765560937
2013Q3,1851079.64,1008486.945,370570.3874,375382.8706,921469.0622,813779.3967,1.347937645,1.379405496,1.419120894,1.309288616,1.191366489,1.245848119,1.194496213,2495139.931,1193357.002,1017750.618,284032.3109,2211107.62,139.6147511,133.6500718,206.6566284,99.75,98.63,109.7966667,109.97,0.027689021,-0.005961128,169221.4804,148866.8031,20354.67725,0.120284241,126427.1493,0.223484848,3.196765076,127.8342244,110.101,159.9303755,1.248696386,1.205405746,144.4783707,40804.68577,12.43446894,0.64468161,8.016273455,0.1224,0.888747843,0.755185032
2013Q4,1855830.821,1009623.88,371255.998,377532.0358,932143.5431,819848.4785,1.350483582,1.380599271,1.419722067,1.312216153,1.190577907,1.242013454,1.19786878,2506269.055,1197062.949,1025978.851,283227.2544,2223041.801,140.03995,134.2925985,204.3791957,99.70666667,98.71,108.5866667,109.97,0.035270635,-0.001248456,169175.7099,149010.1478,20165.56216,0.119198921,126554.4022,0.239921875,3.215573853,127.1455318,109.396,159.3127714,1.251790265,1.198798263,145.2843084,40904.96145,12.45439219,0.645028057,8.033432403,0.1241,0.874537217,0.734764824
2014Q1,1863829.416,1010142.703,371727.8759,379317.2843,940497.7618,827992.58,1.355233573,1.383116478,1.425346925,1.313217486,1.186514214,1.236482902,1.200508006,2525924.198,1204597.996,1032944.14,288382.063,2237542.135,139.4885932,133.6953202,204.4105653,99.97,99.00666667,108.6033333,108.22,0.031739629,-0.004728328,169346.4879,149235.5697,20110.91816,0.118756039,126776.2275,0.295222222,3.066507982,126.8633074,107.929,161.6712678,1.255421276,1.189633879,145.515592,41079.50465,12.48917681,0.646302706,8.071788772,0.1254,0.861051032,0.730123263
2014Q2,1866882.26,1013016.446,372372.1934,377191.2331,949944.6184,839454.0832,1.356084297,1.384810573,1.426878057,1.313321585,1.184337371,1.229923783,1.201631256,2531649.716,1211012.889,1032291.185,288345.6418,2243304.074,140.656722,135.0029977,203.8521865,99.96333333,99.03333333,108.3066667,108.22,0.026170512,-0.010402624,169375.3433,149680.8116,19694.53173,0.116277442,127266.794,0.298080645,2.48387562,129.5037994,109.806,165.8697416,1.2653737,1.195027538,146.2125634,41186.28804,12.47242208,0.648681985,8.090635509,0.1228,0.86408454,0.72935599
2014Q3,1874509.372,1017547.401,373574.9251,379420.8908,967296.8737,852966.4406,1.359346375,1.385650682,1.43184651,1.319070644,1.186561043,1.230888539,1.20433527,2548107.519,1219237.853,1038299.898,290569.768,2257537.751,140.1053652,134.4826416,202.9612899,100.0533333,99.18333333,107.8333333,108.22,0.033874355,-0.00452676,169570.5249,150050.3969,19520.12795,0.1151151,127616.0049,0.164772727,2.002710018,121.7250012,102.08,158.5033614,1.267782676,1.206821553,147.4718845,41389.91633,12.49253191,0.650430385,8.125522342,0.1271,0.882703878,0.754398659
2014Q4,1883167.222,1022613.991,374159.407,381544.5259,980049.0488,860866.0737,1.364455404,1.38471916,1.433834791,1.320775123,1.186001595,1.221261624,1.208182445,2569497.693,1225864.016,1049345.563,294288.113,2275209.58,140.2689032,135.1296931,196.9822448,99.88333333,99.34666667,104.6566667,108.22,0.04035582,-0.002842132,169770.0749,150328.122,19441.95288,0.114519316,127877.7122,0.081515625,1.585842679,100.0024039,75.9569,151.0689644,1.265423107,1.209050584,148.2553545,41556.32658,12.52704549,0.650958663,8.154588775,0.1258,0.89657398,0.80012502
2015Q1,1897820.283,1026642.224,375882.8851,381547.7271,1011170.545,887396.5606,1.371825082,1.38323822,1.43350297,1.322939128,1.188355947,1.207173966,1.21706301,2603477.466,1233254.351,1076512.514,293710.6003,2309766.866,139.0447043,134.4826416,188.6567539,99.65666667,99.59333333,100.2333333,106.06,0.042356375,-0.007726065,169554.0983,150535.9725,19018.12575,0.112165533,128104.2607,0.04568254,1.144531351,79.48283785,54.0462,141.754112,1.26782509,1.234705859,149.6010337,41865.62884,12.6070882,0.649826731,8.192422917,0.1239,0.946429826,0.887986807
2015Q2,1904625.921,1031468.415,376848.6848,409958.7745,1017955.632,918402.9997,1.375843484,1.390572556,1.436278867,1.323689661,1.197153703,1.220711372,1.219637125,2620467.162,1243839.854,1079112.627,297514.6807,2322952.482,140.9230554,136.1432563,193.1300583,100.16,99.87666667,102.61,106.06,0.016834129,-0.020389909,169817.6714,151079.0721,18738.59926,0.110345402,128686.4549,-0.006704918,1.284621417,85.5114273,62.099,138.1762743,1.276058091,1.254926333,150.4684198,42391.56574,12.60681506,0.653062547,8.233038745,0.1289,0.96506134,0.904755512
2015Q3,1911551.093,1035907.135,378390.6528,392199.1556,1020424.66,905142.3205,1.380651977,1.391480196,1.440162936,1.327616383,1.191940114,1.205202168,1.223666248,2639186.795,1252648.549,1086452.004,300086.2417,2339100.553,140.2315231,135.794844,188.3618797,100.1166667,100.1233333,100.0766667,106.06,0.043229783,-0.004286974,169734.9909,151588.3171,18146.67381,0.106911802,129254.7385,-0.027681818,1.47049695,73.18327628,50.0315,129.4685651,1.275454313,1.235171759,150.8260273,42288.28601,12.61014786,0.65530477,8.263490042,0.1237,0.937852469,0.899563712
2015Q4,1919630.217,1040916.762,380073.9654,402913.6691,1029854.772,923688.3793,1.384985518,1.390399162,1.439740122,1.332705207,1.18449643,1.191608548,1.224058374,2658660.05,1262098.081,1087641.361,308920.6078,2349739.442,140.502529,136.5550163,182.7279001,100.0666667,100.41,97.08333333,106.06,0.040944829,-0.003883893,169971.5236,152116.9978,17854.52576,0.105044218,129791.5046,-0.0892,1.184722506,65.75851473,43.421,122.5547805,1.274348427,1.229129207,150.9317349,42557.00556,12.6194327,0.657469376,8.296890548,0.1238,0.936738874,0.91301624
2016Q1,1931002.71,1047582.185,383041.3118,404851.5759,1035269.219,929722.7393,1.385293698,1.387138948,1.440249917,1.331182755,1.168195307,1.165370696,1.228922952,2675005.884,1270274.699,1102778.851,301952.3338,2373053.551,139.105447,135.7133969,174.6659138,99.70666667,100.4966667,92.8,97.4,0.043089097,-0.003985569,170099.7394,152557.8024,17541.93694,0.103127359,130276.3157,-0.186725806,1.025615291,56.99151099,34.3574,121.7572952,1.279926376,1.207390132,151.6612161,42772.72798,12.65751524,0.65783165,8.326514142,0.1241,0.913943086,0.907443673
2016Q2,1936446.27,1050750.764,384064.4734,409211.0556,1047667.445,941577.5175,1.386252846,1.391891879,1.443163655,1.33259991,1.168572498,1.170555957,1.228007996,2684404.153,1277831.929,1100139.574,306432.6498,2377971.503,140.80157,137.2608907,178.1730347,100.1033333,100.73,94.66333333,97.4,0.043717075,-0.001770186,170450.8114,153132.0945,17318.7169,0.101605365,130772.2214,-0.258230769,0.937561955,69.34036136,45.9527,128.5282815,1.285652354,1.209305487,152.3299366,42913.49445,12.64559384,0.659885042,8.344638222,0.1228,0.909669717,0.885554964
2016Q3,1943523.794,1054459.792,384871.6339,412969.6636,1051299.482,948011.8323,1.388445257,1.394506207,1.447012386,1.336862916,1.173740734,1.17893612,1.231103824,2698476.392,1287934.984,1104744.59,305796.8187,2392679.574,140.6099968,137.0074999,178.7063178,100.37,100.9966667,94.94666667,97.4,0.039685183,-0.003416041,170538.3754,153605.3514,16933.02404,0.099291576,131291.8064,-0.298181818,0.656537497,69.302676,45.8013,128.9906715,1.288239168,1.213014718,152.9714738,43127.79115,12.65270888,0.662680327,8.384701262,0.1224,0.909903924,0.895552766
2016Q4,1958591.789,1060904.315,386098.9166,418057.0991,1067337.775,962416.9152,1.392802488,1.400023979,1.449643185,1.342088592,1.181072205,1.193472084,1.234482659,2727931.517,1299395.364,1118452.236,310083.9176,2417847.599,141.5398274,137.6545514,183.0353222,100.81,101.2266667,97.24666667,97.4,0.041263375,0.00021203,170819.5756,154208.2075,16611.36806,0.097245108,131902.3305,-0.312484375,1.104240151,73.64423625,50.0779,131.3341729,1.294256017,1.222267465,153.581135,43448.75456,12.70095685,0.663433479,8.426239982,0.1192,0.914096535,0.926831034
2017Q1,1970468.503,1064738.146,386448.593,415990.9398,1084623.789,968635.1548,1.394804629,1.410219479,1.457326978,1.349165304,1.19669146,1.216576974,1.234286894,2748418.59,1311009.329,1121114.12,316295.1414,2432123.449,141.5538449,137.197543,189.0520108,101.4666667,101.5966667,100.4433333,95.31,0.037583763,-0.00591063,171171.2121,154978.3064,16192.90567,0.094600637,132671.9585,-0.327830769,1.405948951,78.9561074,54.1182,139.1391378,1.298295712,1.238308298,154.3203883,43489.53148,12.71447952,0.665328741,8.459308657,0.1187,0.921205831,0.939146215
2017Q2,1984528.171,1069920.661,388233.7661,424221.5696,1096740.276,983192.5093,1.401354713,1.412452563,1.460232633,1.350168455,1.194316588,1.208701916,1.240724959,2781027.906,1322996.712,1139256.922,318774.2721,2462253.634,142.9369094,138.8853067,186.4106908,101.5933333,101.8966667,99.04,95.31,0.030893086,-0.012784446,171262.2233,155608.1174,15654.10591,0.091404313,133380.648,-0.329919355,1.167986667,74.39401719,50.2763,133.9060081,1.301098383,1.230952195,155.2954551,43870.66579,12.75337177,0.666655546,8.502106026,0.1184,0.90800121,0.907333449
2017Q3,1998858.166,1074034.435,390116.5262,423643.0329,1112994.267,988098.0989,1.406972317,1.414595527,1.464422516,1.356677469,1.190456204,1.203471041,1.247519687,2812338.106,1335106.079,1158508.834,318723.1931,2493614.913,142.6472134,138.713363,184.7355543,101.8033333,102.2266667,98.15,95.31,0.04602699,-0.002268584,171588.4679,156207.2084,15381.25951,0.089640404,134007.6976,-0.329615385,1.119977804,76.68186169,51.7406,138.3516776,1.304574363,1.210258392,156.2839571,44082.91268,12.79619671,0.667934374,8.547019644,0.1198,0.873627259,0.851348077
2017Q4,2012519.15,1076214.258,391121.969,429635.9133,1139176.79,1001590.855,1.410347771,1.420789528,1.470528862,1.362541544,1.194835214,1.214460569,1.250263614,2838351.896,1348554.262,1167625.203,322172.4318,2516179.465,143.5536814,139.3106413,189.4849112,102.2533333,102.45,100.6733333,95.31,0.045609957,-0.005382996,171573.6461,156619.4203,14954.22575,0.087159223,134435.639,-0.328857143,0.994017662,85.39171726,61.4684,139.8174913,1.310091718,1.212238328,157.0036269,44218.32572,12.84974204,0.670082698,8.610389819,0.1217,0.869353109,0.849339335
